Date,Nominal.GDP,Corporate.Profits,Statistical.Discrepancy,Dividends,Foreign.Saving,Personal.Savings,Net.Govt.Saving,Consumption.of.Fixed.Capital,Gross.Domestic.Investment,Net.Investment
2000-12-31,1,0.05500010349046507,-0.006260885663734181,0.0398115361971317,-0.04031049439311658,0.030581719904206155,0.00897176090176225,0.14707566609529707,0.23586722709947655,0.08879156100417945
2001-03-31,1,0.056679456260325105,-0.019979501884915433,0.03900993206358102,-0.0404633861468768,0.03423945469779989,0.004565228790081136,0.14960930661415206,0.2265671120341089,0.07695780541995684
2001-06-30,1,0.05900358524389093,-0.012558354561751108,0.037960939711293516,-0.03576592131333145,0.03223238041324653,-0.0011986979903764506,0.1503934333427682,0.22567704500424568,0.0752836116614775
2001-09-30,1,0.0575933051645496,-0.011384485026448336,0.03769449387715819,-0.03888782999088509,0.04665418634801595,-0.024532695729957102,0.1520641591542571,0.22158771166689628,0.06952355251263916
2001-12-31,1,0.059938285994091255,-3.705279272527043e-4,0.03765361079465107,-0.032905037444426674,0.02420588595338008,-0.018206335277119713,0.15252533543330427,0.2133440708261788,0.06081873539287453
2002-03-31,1,0.0670210970464135,-0.004012890063522975,0.03883905967450271,-0.03750572634116938,0.04052098112857607,-0.0363686187230491,0.15185514907033895,0.21768229239115314,0.0658271433208142
2002-06-30,1,0.06868902388619569,-0.007336605599469481,0.039376952934844306,-0.041921072499921934,0.04360677329698571,-0.04114430730399928,0.15148170464001706,0.21784061663601983,0.06635891199600277
2002-09-30,1,0.070298178083838,-0.006163670197850699,0.039094722888845995,-0.042033441247482706,0.04019777786679582,-0.042098171528872796,0.15152921875739708,0.2167019602987607,0.06517274154136364
2002-12-31,1,0.07558143687169645,-0.012280506513034974,0.039157223119283005,-0.04513068062700375,0.04096530711707967,-0.045486782770369806,0.15194595492283866,0.2166990479443305,0.06475309302149188
2003-03-31,1,0.07224473603266975,-0.006413564761960417,0.03950160231728128,-0.048897502436207774,0.03809343887116391,-0.048679856837163776,0.15169209161626826,0.21633292402477183,0.06464083240850359
2003-06-30,1,0.07492349793145195,-0.005680043236110426,0.03832670100309686,-0.046499503304496884,0.03802562520960833,-0.05163078596339746,0.15105006149689654,0.214861334531272,0.06381127303437549
2003-09-30,1,0.0760777368142894,1.0979824874386914e-4,0.03914765780882984,-0.04553177755843104,0.04062656240962718,-0.05510056525348828,0.14919705923978632,0.21729462475324574,0.06809756551345941
2003-12-31,1,0.07801297527724983,0.0032175711084234306,0.04182825451821633,-0.04344655398457081,0.03685111933724729,-0.046912676047723825,0.14838789307110273,0.2211750972670098,0.07278720419590708
2004-03-31,1,0.08530947468462768,6.243161059046096e-4,0.0447649911975958,-0.04603861618204869,0.03372632092045195,-0.04927752855361373,0.14878138846929082,0.2204373450060205,0.07165595653672968
2004-06-30,1,0.08500443538516851,-0.00294539295778892,0.04644031961191515,-0.0515576271907067,0.036939307667127746,-0.046324409313607116,0.14890089545658874,0.22669197870189547,0.07779108324530674
2004-09-30,1,0.08706625523442851,-0.005751095848319753,0.045899870681812324,-0.05276577008602873,0.032966182802265716,-0.04205770729653474,0.14913451570123362,0.22822396873153997,0.07908945303030636
2004-12-31,1,0.08381145241072756,-0.0010694317188163307,0.05254616070261113,-0.05813918401968706,0.03296582943342391,-0.04046917375244009,0.14964324869041112,0.23047502820659088,0.08083177951617973
2005-03-31,1,0.08650342758829088,0.0013494645612231134,0.04340969568630326,-0.05394623414874547,0.017958162760668164,-0.0320677393770297,0.14972649629686371,0.2340065852680045,0.08428008897114075
2005-06-30,1,0.08767957608714494,-0.003258385892188107,0.04396371767537571,-0.055884873821604474,0.016015283545425956,-0.03205409166660476,0.15081798973833244,0.23112168272528494,0.08030369298695253
2005-09-30,1,0.08792531973403825,-0.0028863298566604795,0.04354154971275943,-0.057422016060393336,0.012724306117445792,-0.031086824095185733,0.15139079341885747,0.2319478077543313,0.08055701433547381
2005-12-31,1,0.09067295877487315,-0.01239758862893423,0.046713184517439096,-0.06297569445799539,0.01750521081784698,-0.026835149026538472,0.1526515204960837,0.23785916216833666,0.085207641672253
2006-03-31,1,0.09224415331535184,-0.01446655528723833,0.04986918309660302,-0.058956214942687636,0.022786039725983073,-0.022954432479653154,0.15224675641730812,0.23894299353783616,0.08669623712052804
2006-06-30,1,0.09151124839894414,-0.015971295584285047,0.051632742508338283,-0.060259176187689695,0.021359553810018507,-0.02162174306558134,0.1532050491572135,0.237109319104828,0.08390426994761449
2006-09-30,1,0.09286672970835003,-0.018373867751468112,0.052265333389857435,-0.06314355652569381,0.017440066421594284,-0.022178502555264573,0.15436762645178279,0.23500020331375465,0.08063257686197185
2006-12-31,1,0.08993992689229578,-0.011960987381370925,0.05342952343235828,-0.05490827347865603,0.018395590745009106,-0.02239699819652468,0.1551352748946548,0.2305914857730584,0.07545621087840358
2007-03-31,1,0.0822169874598075,-0.00888675446520177,0.0549777143515974,-0.056666205437935976,0.01966093568279075,-0.022652919658762025,0.15579131761183504,0.22781777633679948,0.072026458724964465
2007-06-30,1,0.08623218504102392,-0.007588416730303299,0.05720554847556068,-0.0540671133520834,0.020571956193555903,-0.023314615206329194,0.1555975031943298,0.22836010793439449,0.07276260474006466
2007-09-30,1,0.08330233820560491,0.006796773192635022,0.057344087526899165,-0.04867833731354946,0.017153940743541127,-0.02880325666156074,0.15556047785114607,0.22534445445611292,0.06978397660496685
2007-12-31,1,0.08101707788035901,0.012627677036679026,0.056579865332504975,-0.04554905593984067,0.015500448588106142,-0.03281013231480297,0.1556090366752207,0.22091343438809413,0.06530439771287344
2008-03-31,1,0.0786213587453417,0.009006334461584364,0.060889245313886925,-0.05001530611759206,0.020449136295707392,-0.039028083971904194,0.15773902736320403,0.21591390169460684,0.0581748743314028
2008-06-30,1,0.07687763933903957,0.01666944599518045,0.058465456825749426,-0.04919216389459199,0.034468068475210153,-0.06351526914203373,0.1578936640794807,0.2131202558157197,0.05522659173623901
2008-09-30,1,0.07789798495858682,0.012617894665272479,0.05542875732792518,-0.04825995357137751,0.025929258737449407,-0.05827022338883304,0.15947648563504166,0.21048279820677887,0.05100631257173722
2008-12-31,1,0.06154874974748786,0.013454558324021787,0.05305421082077892,-0.04320029922901568,0.041514124010684675,-0.06856795381281852,0.16379927203944028,0.20189490717171418,0.03809563513227392
2009-03-31,1,0.07799470885465094,0.018595511216138814,0.049451517306402605,-0.027939279194051765,0.04271437779842175,-0.09925672005810864,0.16543941605313375,0.18397498645614807,0.018535570403014318
2009-06-30,1,0.07833575639812879,0.01341212952767064,0.04444569298494232,-0.024650732384893757,0.05167573913674735,-0.11381553018113325,0.1647323637551042,0.17454549803646915,0.009813134281364967
2009-09-30,1,0.08901270008295452,0.012820438287197585,0.04145621785823983,-0.02537462760094518,0.038240259696217326,-0.11517597001622687,0.16326391204523646,0.17207974983808438,0.00881583779284791
2009-12-31,1,0.09204962662227638,0.008218207198580817,0.040069211846716954,-0.027854075785620734,0.040109481451035336,-0.10978879684592077,0.16173563086669265,0.18010914973870146,0.018373518872008807
2010-03-31,1,0.0967377397709794,0.007592682773198885,0.03980301545384538,-0.028551719280089347,0.040762742801875564,-0.1137405593510428,0.16082720776234521,0.18092851758360023,0.020101309821255013
2010-06-30,1,0.09499123275648051,0.007641824107339605,0.04072063691035223,-0.029648149393001814,0.04691121135755728,-0.11082894592880078,0.15905836460184458,0.1867011993770708,0.02764283477522621
2010-09-30,1,0.10376283045782393,3.5887868440912516e-4,0.042994511745021516,-0.031218284822740413,0.04601433652319731,-0.10572536983690041,0.15796031425198132,0.190594697115042,0.03263438286306069
2010-12-31,1,0.10362289390216803,0.002989325433388502,0.04540763451441898,-0.027483504658618575,0.04470323408890469,-0.10247445470693506,0.15758320632047843,0.18849994454414307,0.030916738223664638
